episode,clip,shot_num,#_frames_extrac,mem_score,duration
s01e07,clip_7_32307-37189,36820-37002-.mp4,23,0.898,7.3
s01e07,clip_7_32307-37189,37003-37086-.mp4,11,0.89,3.3
s01e07,clip_7_32307-37189,37087-37189-.mp4,13,0.864,4.1
s01e07,clip_8_37190-41830,37190-37658-.mp4,59,0.836,18.7
s01e07,clip_8_37190-41830,37659-37728-.mp4,9,0.922,2.8
s01e07,clip_8_37190-41830,37729-37778-.mp4,7,0.937,2
s01e07,clip_8_37190-41830,37779-37828-.mp4,7,0.939,2
s01e07,clip_8_37190-41830,37829-37879-.mp4,7,0.95,2
s01e07,clip_8_37190-41830,37880-37976-.mp4,13,0.926,3.8
s01e07,clip_8_37190-41830,37977-38020-.mp4,6,0.941,1.7
s01e07,clip_8_37190-41830,38021-38048-.mp4,4,0.957,1.1
s01e07,clip_8_37190-41830,38049-38152-.mp4,13,0.846,4.1
s01e07,clip_8_37190-41830,38153-38192-.mp4,5,0.921,1.6
s01e07,clip_8_37190-41830,38193-38230-.mp4,5,0.914,1.5
s01e07,clip_8_37190-41830,38231-38288-.mp4,8,0.882,2.3
s01e07,clip_8_37190-41830,38289-38331-.mp4,6,0.982,1.7
s01e07,clip_8_37190-41830,38332-38366-.mp4,5,0.951,1.4
s01e07,clip_8_37190-41830,38367-38398-.mp4,4,0.933,1.2
s01e07,clip_8_37190-41830,38399-38436-.mp4,5,0.938,1.5
s01e07,clip_8_37190-41830,38437-38539-.mp4,13,0.993,4.1
s01e07,clip_8_37190-41830,38540-38612-.mp4,10,0.937,2.9
s01e07,clip_8_37190-41830,38613-38640-.mp4,4,0.951,1.1
s01e07,clip_8_37190-41830,38641-38659-.mp4,4,0.961,0.7
s01e07,clip_8_37190-41830,38660-38718-.mp4,8,0.983,2.3
s01e07,clip_8_37190-41830,38719-38779-.mp4,8,0.957,2.4
s01e07,clip_8_37190-41830,38780-38802-.mp4,4,0.977,0.9
s01e07,clip_8_37190-41830,38803-38839-.mp4,5,0.93,1.4
s01e07,clip_8_37190-41830,38840-38883-.mp4,6,0.988,1.7
s01e07,clip_8_37190-41830,38884-38900-.mp4,4,0.944,0.6
s01e07,clip_8_37190-41830,38901-38943-.mp4,6,0.987,1.7
s01e07,clip_8_37190-41830,38944-38974-.mp4,4,0.934,1.2
s01e07,clip_8_37190-41830,38975-39022-.mp4,6,0.986,1.9
s01e07,clip_8_37190-41830,39023-39062-.mp4,5,0.963,1.6
s01e07,clip_8_37190-41830,39063-39088-.mp4,4,0.951,1
s01e07,clip_8_37190-41830,39089-39178-.mp4,12,0.942,3.6
s01e07,clip_8_37190-41830,39179-39547-.mp4,47,0.866,14.7
s01e07,clip_8_37190-41830,39548-39571-.mp4,4,0.957,0.9
s01e07,clip_8_37190-41830,39572-39608-.mp4,5,0.86,1.4
s01e07,clip_8_37190-41830,39609-39670-.mp4,8,0.981,2.4
s01e07,clip_8_37190-41830,39671-39700-.mp4,4,0.89,1.2
s01e07,clip_8_37190-41830,39701-39734-.mp4,5,0.918,1.3
s01e07,clip_8_37190-41830,39735-39755-.mp4,4,0.903,0.8
s01e07,clip_8_37190-41830,39756-39807-.mp4,7,0.928,2
s01e07,clip_8_37190-41830,39808-39854-.mp4,6,0.891,1.8
s01e07,clip_8_37190-41830,39855-39968-.mp4,15,0.884,4.5
s01e07,clip_8_37190-41830,39969-40031-.mp4,8,0.924,2.5
s01e07,clip_8_37190-41830,40032-40059-.mp4,4,0.93,1.1
s01e07,clip_8_37190-41830,40060-40099-.mp4,5,0.93,1.6
s01e07,clip_8_37190-41830,40100-40182-.mp4,11,0.882,3.3
s01e07,clip_8_37190-41830,40183-40251-.mp4,9,0.928,2.7
s01e07,clip_8_37190-41830,40252-40295-.mp4,6,1.01,1.7
s01e07,clip_8_37190-41830,40296-40340-.mp4,6,0.923,1.8
s01e07,clip_8_37190-41830,40341-40383-.mp4,6,0.957,1.7
s01e07,clip_8_37190-41830,40384-40440-.mp4,8,0.927,2.2
s01e07,clip_8_37190-41830,40441-40512-.mp4,9,0.934,2.8
s01e07,clip_8_37190-41830,40513-40559-.mp4,6,0.998,1.8
s01e07,clip_8_37190-41830,40560-40662-.mp4,13,0.935,4.1
s01e07,clip_8_37190-41830,40663-40750-.mp4,11,0.968,3.5
s01e07,clip_8_37190-41830,40751-40779-.mp4,4,0.93,1.1
s01e07,clip_8_37190-41830,40780-40811-.mp4,4,0.972,1.2
s01e07,clip_8_37190-41830,40812-40864-.mp4,7,0.995,2.1
s01e07,clip_8_37190-41830,40865-40911-.mp4,6,0.947,1.8
s01e07,clip_8_37190-41830,40912-41020-.mp4,14,0.955,4.3
s01e07,clip_8_37190-41830,41021-41048-.mp4,4,0.93,1.1
s01e07,clip_8_37190-41830,41049-41076-.mp4,4,0.952,1.1
s01e07,clip_8_37190-41830,41077-41118-.mp4,6,0.948,1.6
s01e07,clip_8_37190-41830,41119-41211-.mp4,12,1.011,3.7
s01e07,clip_8_37190-41830,41212-41427-.mp4,27,0.933,8.6
s01e07,clip_8_37190-41830,41428-41484-.mp4,8,1.007,2.2
s01e07,clip_8_37190-41830,41485-41642-.mp4,20,0.9,6.3
s01e07,clip_8_37190-41830,41643-41790-.mp4,19,0.976,5.9
s01e07,clip_8_37190-41830,41791-41830-.mp4,5,0.999,1.6
s01e07,clip_9_41831-46483,41831-41913-.mp4,11,0.975,3.3
s01e07,clip_9_41831-46483,41914-42058-.mp4,19,0.927,5.8
s01e07,clip_9_41831-46483,42059-42118-.mp4,8,0.993,2.4
s01e07,clip_9_41831-46483,42119-42213-.mp4,12,0.905,3.8
s01e07,clip_9_41831-46483,42214-42253-.mp4,5,0.855,1.6
s01e07,clip_9_41831-46483,42254-42308-.mp4,7,0.894,2.2
s01e07,clip_9_41831-46483,42309-42350-.mp4,6,0.814,1.6
s01e07,clip_9_41831-46483,42351-42448-.mp4,13,0.839,3.9
s01e07,clip_9_41831-46483,42449-42498-.mp4,7,0.808,2
s01e07,clip_9_41831-46483,42499-42581-.mp4,11,0.891,3.3
s01e07,clip_9_41831-46483,42582-42630-.mp4,7,0.88,1.9
s01e07,clip_9_41831-46483,42631-42681-.mp4,7,0.902,2
s01e07,clip_9_41831-46483,42682-42745-.mp4,8,0.895,2.5
s01e07,clip_9_41831-46483,42746-42788-.mp4,6,0.882,1.7
s01e07,clip_9_41831-46483,42789-42876-.mp4,11,0.833,3.5
s01e07,clip_9_41831-46483,42877-42946-.mp4,9,0.871,2.8
s01e07,clip_9_41831-46483,42947-42998-.mp4,7,0.925,2
s01e07,clip_9_41831-46483,42999-43032-.mp4,5,0.903,1.3
s01e07,clip_9_41831-46483,43033-43082-.mp4,7,0.943,2
s01e07,clip_9_41831-46483,43083-43100-.mp4,4,0.863,0.7
s01e07,clip_9_41831-46483,43101-43157-.mp4,8,0.908,2.2
s01e07,clip_9_41831-46483,43158-43201-.mp4,6,0.894,1.7
s01e07,clip_9_41831-46483,43202-43246-.mp4,6,0.915,1.8
s01e07,clip_9_41831-46483,43247-43286-.mp4,5,0.882,1.6
s01e07,clip_9_41831-46483,43287-43333-.mp4,6,0.92,1.8
s01e07,clip_9_41831-46483,43334-43392-.mp4,8,0.943,2.3
s01e07,clip_9_41831-46483,43393-43473-.mp4,11,0.927,3.2
s01e07,clip_9_41831-46483,43474-43537-.mp4,8,0.871,2.5
s01e07,clip_9_41831-46483,43538-43569-.mp4,4,0.942,1.2
s01e07,clip_9_41831-46483,43570-43609-.mp4,5,0.959,1.6
s01e07,clip_9_41831-46483,43610-43681-.mp4,9,0.91,2.8
s01e07,clip_9_41831-46483,43682-43742-.mp4,8,0.885,2.4
s01e07,clip_9_41831-46483,43743-43792-.mp4,7,0.917,2
s01e07,clip_9_41831-46483,43793-43860-.mp4,9,0.994,2.7
s01e07,clip_9_41831-46483,43861-43937-.mp4,10,0.941,3
s01e07,clip_9_41831-46483,43938-43985-.mp4,6,0.966,1.9
s01e07,clip_9_41831-46483,43986-44036-.mp4,7,0.976,2
s01e07,clip_9_41831-46483,44037-44076-.mp4,5,0.926,1.6
s01e07,clip_9_41831-46483,44077-44110-.mp4,5,0.94,1.3
s01e07,clip_9_41831-46483,44111-44148-.mp4,5,0.948,1.5
s01e07,clip_9_41831-46483,44149-44173-.mp4,4,0.974,1
s01e07,clip_9_41831-46483,44174-44233-.mp4,8,1,2.4
s01e07,clip_9_41831-46483,44234-44268-.mp4,5,0.939,1.4
s01e07,clip_9_41831-46483,44269-44305-.mp4,5,0.978,1.4
s01e07,clip_9_41831-46483,44306-44326-.mp4,4,0.956,0.8
s01e07,clip_9_41831-46483,44327-44349-.mp4,4,0.981,0.9
s01e07,clip_9_41831-46483,44350-44376-.mp4,4,0.931,1
s01e07,clip_9_41831-46483,44377-44400-.mp4,4,0.939,0.9
s01e07,clip_9_41831-46483,44401-44436-.mp4,5,0.983,1.4
s01e07,clip_9_41831-46483,44437-44450-.mp4,4,0.969,0.5
s01e07,clip_9_41831-46483,44451-44482-.mp4,4,0.977,1.2
s01e07,clip_9_41831-46483,44483-44516-.mp4,5,0.974,1.3
s01e07,clip_9_41831-46483,44517-44552-.mp4,5,0.985,1.4
s01e07,clip_9_41831-46483,44553-44618-.mp4,9,0.97,2.6
s01e07,clip_9_41831-46483,44619-44670-.mp4,7,1.012,2
s01e07,clip_9_41831-46483,44671-44709-.mp4,5,0.939,1.5
s01e07,clip_9_41831-46483,44710-44777-.mp4,9,0.983,2.7
s01e07,clip_9_41831-46483,44778-44957-.mp4,23,0.938,7.2
s01e07,clip_9_41831-46483,44958-45402-.mp4,56,0.862,17.8
s01e07,clip_9_41831-46483,45403-45445-.mp4,6,0.94,1.7
s01e07,clip_9_41831-46483,45446-45473-.mp4,4,0.898,1.1
s01e07,clip_9_41831-46483,45474-45524-.mp4,7,0.928,2
s01e07,clip_9_41831-46483,45525-45580-.mp4,7,0.853,2.2
s01e07,clip_9_41831-46483,45581-45669-.mp4,12,0.886,3.5
s01e07,clip_9_41831-46483,45670-45777-.mp4,14,0.816,4.3
s01e07,clip_9_41831-46483,45778-45830-.mp4,7,0.956,2.1
s01e07,clip_9_41831-46483,45831-45850-.mp4,4,0.954,0.8
s01e07,clip_9_41831-46483,45851-45962-.mp4,14,0.903,4.4
s01e07,clip_9_41831-46483,45963-46001-.mp4,5,0.964,1.5
s01e07,clip_9_41831-46483,46002-46053-.mp4,7,0.925,2
s01e07,clip_9_41831-46483,46054-46146-.mp4,12,0.954,3.7
s01e07,clip_9_41831-46483,46147-46352-.mp4,26,0.833,8.2
s01e07,clip_9_41831-46483,46353-46398-.mp4,6,0.851,1.8
s01e07,clip_9_41831-46483,46399-46483-.mp4,11,0.969,3.4
s01e07,clip_10_46484-50990,46484-46571-.mp4,11,0.82,3.5
s01e07,clip_10_46484-50990,46572-46643-.mp4,9,0.99,2.8
s01e07,clip_10_46484-50990,46644-46755-.mp4,14,0.841,4.4
s01e07,clip_10_46484-50990,46756-46820-.mp4,9,0.883,2.6
s01e07,clip_10_46484-50990,46821-46883-.mp4,8,0.92,2.5
s01e07,clip_10_46484-50990,46884-47019-.mp4,17,0.902,5.4
s01e07,clip_10_46484-50990,47020-47094-.mp4,10,0.875,3
s01e07,clip_10_46484-50990,47095-47163-.mp4,9,0.89,2.7
s01e07,clip_10_46484-50990,47164-47169-.mp4,0,0,0.2
s01e07,clip_10_46484-50990,47170-47232-.mp4,8,0.91,2.5
s01e07,clip_10_46484-50990,47233-47323-.mp4,12,0.848,3.6
s01e07,clip_10_46484-50990,47324-47442-.mp4,15,0.911,4.7
s01e07,clip_10_46484-50990,47443-47683-.mp4,31,0.869,9.6
s01e07,clip_10_46484-50990,47684-47767-.mp4,11,0.934,3.3
s01e07,clip_10_46484-50990,47768-47824-.mp4,8,0.925,2.2
s01e07,clip_10_46484-50990,47825-47873-.mp4,7,0.895,1.9
s01e07,clip_10_46484-50990,47874-47994-.mp4,16,0.919,4.8
s01e07,clip_10_46484-50990,47995-48084-.mp4,12,0.832,3.6
s01e07,clip_10_46484-50990,48085-48266-.mp4,23,0.91,7.2
s01e07,clip_10_46484-50990,48267-48312-.mp4,6,0.941,1.8
s01e07,clip_10_46484-50990,48313-48404-.mp4,12,0.824,3.6
s01e07,clip_10_46484-50990,48405-48472-.mp4,9,0.917,2.7
s01e07,clip_10_46484-50990,48473-48588-.mp4,15,0.963,4.6
s01e07,clip_10_46484-50990,48589-48708-.mp4,15,0.914,4.8
s01e07,clip_10_46484-50990,48709-48804-.mp4,12,0.926,3.8
s01e07,clip_10_46484-50990,48805-48915-.mp4,14,0.849,4.4
s01e07,clip_10_46484-50990,48916-48998-.mp4,11,0.951,3.3
s01e07,clip_10_46484-50990,48999-49038-.mp4,5,0.922,1.6
s01e07,clip_10_46484-50990,49039-49094-.mp4,7,0.955,2.2
s01e07,clip_10_46484-50990,49095-49135-.mp4,6,0.972,1.6
s01e07,clip_10_46484-50990,49136-49186-.mp4,7,0.967,2
s01e07,clip_10_46484-50990,49187-49220-.mp4,5,0.907,1.3
s01e07,clip_10_46484-50990,49221-49251-.mp4,4,0.876,1.2
s01e07,clip_10_46484-50990,49252-49307-.mp4,7,0.946,2.2
s01e07,clip_10_46484-50990,49308-49344-.mp4,5,0.872,1.4
s01e07,clip_10_46484-50990,49345-49428-.mp4,11,0.936,3.3
s01e07,clip_10_46484-50990,49429-49470-.mp4,6,0.796,1.6
s01e07,clip_10_46484-50990,49471-49535-.mp4,9,0.758,2.6
s01e07,clip_10_46484-50990,49536-49854-.mp4,40,0.85,12.7
s01e07,clip_10_46484-50990,49855-49972-.mp4,15,0.885,4.7
s01e07,clip_10_46484-50990,49973-50076-.mp4,13,0.763,4.1
s01e07,clip_10_46484-50990,50077-50117-.mp4,6,0.815,1.6
s01e07,clip_10_46484-50990,50118-50194-.mp4,10,0.926,3
s01e07,clip_10_46484-50990,50195-50281-.mp4,11,0.936,3.4
s01e07,clip_10_46484-50990,50282-50344-.mp4,8,0.944,2.5
s01e07,clip_10_46484-50990,50345-50384-.mp4,5,0.96,1.6
s01e07,clip_10_46484-50990,50385-50429-.mp4,6,0.938,1.8
s01e07,clip_10_46484-50990,50430-50463-.mp4,5,0.95,1.3
s01e07,clip_10_46484-50990,50464-50483-.mp4,4,0.998,0.8
s01e07,clip_10_46484-50990,50484-50545-.mp4,8,0.931,2.4
s01e07,clip_10_46484-50990,50546-50645-.mp4,13,0.882,4
s01e07,clip_10_46484-50990,50646-50705-.mp4,8,0.974,2.4
s01e07,clip_10_46484-50990,50706-50833-.mp4,16,0.985,5.1
s01e07,clip_10_46484-50990,50834-50886-.mp4,7,0.971,2.1
s01e07,clip_10_46484-50990,50887-50990-.mp4,13,0.787,4.1
s01e07,clip_11_50991-55702,50991-51057-.mp4,9,0.844,2.6
s01e07,clip_11_50991-55702,51058-51116-.mp4,8,0.88,2.3
s01e07,clip_11_50991-55702,51117-51203-.mp4,11,0.809,3.4
s01e07,clip_11_50991-55702,51204-51258-.mp4,7,0.84,2.2
s01e07,clip_11_50991-55702,51259-51306-.mp4,6,0.878,1.9
s01e07,clip_11_50991-55702,51307-51337-.mp4,4,0.866,1.2
s01e07,clip_11_50991-55702,51338-51362-.mp4,4,0.804,1
s01e07,clip_11_50991-55702,51363-51381-.mp4,4,0.865,0.7
s01e07,clip_11_50991-55702,51382-51419-.mp4,5,0.805,1.5
s01e07,clip_11_50991-55702,51420-51450-.mp4,4,0.907,1.2
s01e07,clip_11_50991-55702,51451-51480-.mp4,4,0.932,1.2
s01e07,clip_11_50991-55702,51481-51533-.mp4,7,0.897,2.1
s01e07,clip_11_50991-55702,51534-51578-.mp4,6,0.832,1.8
s01e07,clip_11_50991-55702,51579-51683-.mp4,14,0.953,4.2
s01e07,clip_11_50991-55702,51684-51804-.mp4,16,0.878,4.8
s01e07,clip_11_50991-55702,51805-52327-.mp4,66,0.84,20.9
s01e07,clip_11_50991-55702,52328-52373-.mp4,6,0.967,1.8
s01e07,clip_11_50991-55702,52374-52430-.mp4,8,0.87,2.2
s01e07,clip_11_50991-55702,52431-52520-.mp4,12,0.923,3.6
s01e07,clip_11_50991-55702,52521-52591-.mp4,9,0.906,2.8
s01e07,clip_11_50991-55702,52592-52646-.mp4,7,0.988,2.2
s01e07,clip_11_50991-55702,52647-52699-.mp4,7,0.921,2.1
s01e07,clip_11_50991-55702,52700-52779-.mp4,10,0.989,3.2
s01e07,clip_11_50991-55702,52780-52811-.mp4,4,0.88,1.2
s01e07,clip_11_50991-55702,52812-52848-.mp4,5,0.982,1.4
s01e07,clip_11_50991-55702,52849-52935-.mp4,11,0.918,3.4
s01e07,clip_11_50991-55702,52936-52986-.mp4,7,0.942,2
s01e07,clip_11_50991-55702,52987-53169-.mp4,23,0.881,7.3
s01e07,clip_11_50991-55702,53170-53241-.mp4,9,0.871,2.8
s01e07,clip_11_50991-55702,53242-53285-.mp4,6,0.983,1.7
s01e07,clip_11_50991-55702,53286-53366-.mp4,11,0.827,3.2
s01e07,clip_11_50991-55702,53367-53401-.mp4,5,0.938,1.4
s01e07,clip_11_50991-55702,53402-53552-.mp4,19,0.888,6
s01e07,clip_11_50991-55702,53553-53605-.mp4,7,1.003,2.1
s01e07,clip_11_50991-55702,53606-53672-.mp4,9,0.834,2.6
s01e07,clip_11_50991-55702,53673-53687-.mp4,4,0.924,0.6
s01e07,clip_11_50991-55702,53688-53758-.mp4,9,0.833,2.8
s01e07,clip_11_50991-55702,53759-53779-.mp4,4,0.969,0.8
s01e07,clip_11_50991-55702,53780-53819-.mp4,5,0.885,1.6
s01e07,clip_11_50991-55702,53820-53903-.mp4,11,0.924,3.3
s01e07,clip_11_50991-55702,53904-54013-.mp4,14,0.902,4.4
s01e07,clip_11_50991-55702,54014-54121-.mp4,14,0.835,4.3
s01e07,clip_11_50991-55702,54122-54205-.mp4,11,0.835,3.3
s01e07,clip_11_50991-55702,54206-54310-.mp4,14,0.873,4.2
s01e07,clip_11_50991-55702,54311-54385-.mp4,10,0.863,3
s01e07,clip_11_50991-55702,54386-54468-.mp4,11,1.002,3.3
s01e07,clip_11_50991-55702,54469-54569-.mp4,13,0.959,4
s01e07,clip_11_50991-55702,54570-54604-.mp4,5,0.928,1.4
s01e07,clip_11_50991-55702,54605-54631-.mp4,4,0.966,1
s01e07,clip_11_50991-55702,54632-54679-.mp4,6,0.902,1.9
s01e07,clip_11_50991-55702,54680-54833-.mp4,20,1.027,6.1
s01e07,clip_11_50991-55702,54834-54895-.mp4,8,0.897,2.4
s01e07,clip_11_50991-55702,54896-54940-.mp4,6,1.009,1.8
s01e07,clip_11_50991-55702,54941-54979-.mp4,5,0.92,1.5
s01e07,clip_11_50991-55702,54980-55089-.mp4,14,0.992,4.4
s01e07,clip_11_50991-55702,55090-55130-.mp4,6,0.91,1.6
s01e07,clip_11_50991-55702,55131-55259-.mp4,17,0.997,5.1
s01e07,clip_11_50991-55702,55260-55292-.mp4,5,0.935,1.3
s01e07,clip_11_50991-55702,55293-55400-.mp4,14,0.963,4.3
s01e07,clip_11_50991-55702,55401-55473-.mp4,10,0.91,2.9
s01e07,clip_11_50991-55702,55474-55567-.mp4,12,0.997,3.7
s01e07,clip_11_50991-55702,55568-55646-.mp4,10,0.93,3.1
s01e07,clip_11_50991-55702,55647-55702-.mp4,7,0.986,2.2
s01e07,clip_12_55703-60356,55703-55792-.mp4,12,0.846,3.6
s01e07,clip_12_55703-60356,55793-55898-.mp4,14,0.981,4.2
s01e07,clip_12_55703-60356,55899-56021-.mp4,16,0.853,4.9
s01e07,clip_12_55703-60356,56022-56233-.mp4,27,0.957,8.4
s01e07,clip_12_55703-60356,56234-56339-.mp4,14,0.92,4.2
s01e07,clip_12_55703-60356,56340-56398-.mp4,8,0.953,2.3
s01e07,clip_12_55703-60356,56399-56443-.mp4,6,0.902,1.8
s01e07,clip_12_55703-60356,56444-56485-.mp4,6,0.951,1.6
s01e07,clip_12_55703-60356,56486-56541-.mp4,7,0.837,2.2
s01e07,clip_12_55703-60356,56542-56659-.mp4,15,0.83,4.7
s01e07,clip_12_55703-60356,56660-56785-.mp4,16,0.861,5
s01e07,clip_12_55703-60356,56786-56852-.mp4,9,0.883,2.6
s01e07,clip_12_55703-60356,56853-57060-.mp4,26,0.961,8.3
s01e07,clip_12_55703-60356,57061-57194-.mp4,17,0.871,5.3
s01e07,clip_12_55703-60356,57195-57269-.mp4,10,0.912,3
s01e07,clip_12_55703-60356,57270-57314-.mp4,6,0.898,1.8
s01e07,clip_12_55703-60356,57315-57434-.mp4,15,0.867,4.8
s01e07,clip_12_55703-60356,57435-57613-.mp4,23,1.048,7.1
s01e07,clip_12_55703-60356,57614-57846-.mp4,30,0.931,9.3
s01e07,clip_12_55703-60356,57847-58023-.mp4,23,0.911,7
s01e07,clip_12_55703-60356,58024-58116-.mp4,12,0.897,3.7
s01e07,clip_12_55703-60356,58117-58169-.mp4,7,0.945,2.1
s01e07,clip_12_55703-60356,58170-58223-.mp4,7,1.042,2.1
s01e07,clip_12_55703-60356,58224-58275-.mp4,7,0.902,2
s01e07,clip_12_55703-60356,58276-58367-.mp4,12,0.954,3.6
s01e07,clip_12_55703-60356,58368-58414-.mp4,6,0.897,1.8
s01e07,clip_12_55703-60356,58415-58456-.mp4,6,0.905,1.6
s01e07,clip_12_55703-60356,58457-58618-.mp4,21,0.931,6.4
s01e07,clip_12_55703-60356,58619-58735-.mp4,15,0.909,4.6
s01e07,clip_12_55703-60356,58736-58887-.mp4,19,0.944,6
s01e07,clip_12_55703-60356,58888-58976-.mp4,12,0.933,3.5
s01e07,clip_12_55703-60356,58977-59093-.mp4,15,0.959,4.6
s01e07,clip_12_55703-60356,59094-59518-.mp4,54,0.913,17
s01e07,clip_12_55703-60356,59519-59570-.mp4,7,0.878,2
s01e07,clip_12_55703-60356,59571-59832-.mp4,33,0.956,10.4
s01e07,clip_12_55703-60356,59833-59902-.mp4,9,0.923,2.8
s01e07,clip_12_55703-60356,59903-59956-.mp4,7,0.982,2.1
s01e07,clip_12_55703-60356,59957-60020-.mp4,8,0.9,2.5
s01e07,clip_12_55703-60356,60021-60122-.mp4,13,0.982,4
s01e07,clip_12_55703-60356,60123-60265-.mp4,18,0.916,5.7
s01e07,clip_12_55703-60356,60266-60312-.mp4,6,0.996,1.8
s01e07,clip_12_55703-60356,60313-60356-.mp4,6,0.949,1.7
s01e07,clip_13_60357-64054,60357-60587-.mp4,29,1.012,9.2
s01e07,clip_13_60357-64054,60588-60649-.mp4,8,0.907,2.4
s01e07,clip_13_60357-64054,60650-60743-.mp4,12,0.952,3.7
s01e07,clip_13_60357-64054,60744-60782-.mp4,5,0.909,1.5
s01e07,clip_13_60357-64054,60783-60845-.mp4,8,0.888,2.5
s01e07,clip_13_60357-64054,60846-60886-.mp4,6,0.867,1.6
s01e07,clip_13_60357-64054,60887-61047-.mp4,21,0.935,6.4
s01e07,clip_13_60357-64054,61048-61115-.mp4,9,0.879,2.7
s01e07,clip_13_60357-64054,61116-61230-.mp4,15,0.96,4.6
s01e07,clip_13_60357-64054,61231-61353-.mp4,16,0.884,4.9
s01e07,clip_13_60357-64054,61354-61770-.mp4,53,0.84,16.6
s01e07,clip_13_60357-64054,61771-62113-.mp4,43,0.904,13.7
s01e07,clip_13_60357-64054,62114-62863-.mp4,94,0.857,30
s01e07,clip_13_60357-64054,62864-63012-.mp4,19,0.839,5.9
s01e07,clip_13_60357-64054,63013-63142-.mp4,17,0.878,5.2
s01e07,clip_13_60357-64054,63143-63432-.mp4,37,0.882,11.6
s01e07,clip_13_60357-64054,63433-63733-.mp4,38,0.911,12
s01e07,clip_13_60357-64054,63734-63781-.mp4,6,0.956,1.9
s01e07,clip_13_60357-64054,63782-63853-.mp4,9,0.926,2.8
s01e07,clip_13_60357-64054,63854-63867-.mp4,4,1,0.5
s01e07,clip_13_60357-64054,63868-63881-.mp4,4,0.986,0.5
s01e07,clip_13_60357-64054,63882-63896-.mp4,4,0.981,0.6
s01e07,clip_13_60357-64054,63897-63910-.mp4,4,0.943,0.5
s01e07,clip_13_60357-64054,63911-63950-.mp4,5,0.901,1.6
s01e07,clip_13_60357-64054,63951-63990-.mp4,5,0.976,1.6
s01e07,clip_13_60357-64054,63991-64030-.mp4,5,0.931,1.6
s01e07,clip_13_60357-64054,64031-64054-.mp4,4,0.891,0.9
s01e08,clip_0_0-4682,0-51-.mp4,7,0.868,2
s01e08,clip_0_0-4682,52-133-.mp4,11,0.839,3.2
s01e08,clip_0_0-4682,134-226-.mp4,12,0.849,3.7
s01e08,clip_0_0-4682,227-288-.mp4,8,0.828,2.4
s01e08,clip_0_0-4682,289-391-.mp4,13,0.728,4.1
s01e08,clip_0_0-4682,392-624-.mp4,30,0.846,9.3
s01e08,clip_0_0-4682,625-752-.mp4,16,0.939,5.1
s01e08,clip_0_0-4682,753-968-.mp4,27,0.859,8.6
s01e08,clip_0_0-4682,969-1061-.mp4,12,0.889,3.7
s01e08,clip_0_0-4682,1062-1415-.mp4,45,0.809,14.1
s01e08,clip_0_0-4682,1416-1703-.mp4,36,0.85,11.5
s01e08,clip_0_0-4682,1704-1792-.mp4,12,0.807,3.5
s01e08,clip_0_0-4682,1793-2094-.mp4,38,0.822,12
s01e08,clip_0_0-4682,2095-2190-.mp4,12,0.874,3.8
s01e08,clip_0_0-4682,2191-2279-.mp4,12,0.881,3.5
s01e08,clip_0_0-4682,2280-2338-.mp4,8,0.878,2.3
s01e08,clip_0_0-4682,2339-2395-.mp4,8,0.906,2.2
s01e08,clip_0_0-4682,2396-2473-.mp4,10,0.891,3.1
s01e08,clip_0_0-4682,2474-2658-.mp4,24,0.895,7.4
s01e08,clip_0_0-4682,2659-2717-.mp4,8,0.923,2.3
s01e08,clip_0_0-4682,2718-2808-.mp4,12,0.907,3.6
s01e08,clip_0_0-4682,2809-2917-.mp4,14,0.856,4.3
s01e08,clip_0_0-4682,2918-2964-.mp4,6,0.9,1.8
s01e08,clip_0_0-4682,2965-3000-.mp4,5,0.976,1.4
s01e08,clip_0_0-4682,3001-3071-.mp4,9,0.967,2.8
s01e08,clip_0_0-4682,3072-3130-.mp4,8,0.918,2.3
s01e08,clip_0_0-4682,3131-3174-.mp4,6,0.959,1.7
s01e08,clip_0_0-4682,3175-3239-.mp4,9,0.985,2.6
s01e08,clip_0_0-4682,3240-3309-.mp4,9,0.984,2.8
s01e08,clip_0_0-4682,3310-3374-.mp4,9,0.988,2.6
s01e08,clip_0_0-4682,3375-3409-.mp4,5,0.973,1.4
s01e08,clip_0_0-4682,3410-3480-.mp4,9,0.964,2.8
s01e08,clip_0_0-4682,3481-3565-.mp4,11,0.959,3.4
s01e08,clip_0_0-4682,3566-3685-.mp4,15,0.976,4.8
s01e08,clip_0_0-4682,3686-3925-.mp4,30,0.952,9.6
s01e08,clip_0_0-4682,3926-3964-.mp4,5,0.925,1.5
s01e08,clip_0_0-4682,3965-3993-.mp4,4,0.941,1.1
s01e08,clip_0_0-4682,3994-4325-.mp4,42,0.935,13.2
s01e08,clip_0_0-4682,4326-4360-.mp4,5,0.911,1.4
s01e08,clip_0_0-4682,4361-4480-.mp4,15,0.946,4.8
s01e08,clip_0_0-4682,4481-4568-.mp4,11,0.965,3.5
s01e08,clip_0_0-4682,4569-4682-.mp4,15,0.977,4.5
s01e08,clip_1_4683-9307,4683-4762-.mp4,10,0.858,3.2
s01e08,clip_1_4683-9307,4763-4837-.mp4,10,0.928,3
s01e08,clip_1_4683-9307,4838-5098-.mp4,33,0.835,10.4
s01e08,clip_1_4683-9307,5099-5113-.mp4,4,0.844,0.6
s01e08,clip_1_4683-9307,5114-5166-.mp4,7,0.937,2.1
s01e08,clip_1_4683-9307,5167-5187-.mp4,4,0.874,0.8
